track_id,track_name,artists,album_name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,genre,mood,energy_valence,energy_minus_valence,dance_energy,acoustic_energy,mood_score
track_491,Breathe (2 AM),Anna Nalick,Wreck of the Day,51.0,0.5538356952271936,0.4956411885682549,2.074469309735667,-4.7863542116426245,1.0218862382994354,0.0748035597769082,0.4677628655684763,0.0389669175050012,0.1020620378241852,0.3336252326113767,142.738539528036,2.9733178659203863,indie,sad,0.16535840682786326,0.16201595595687818,0.274503782253932,0.23592032291002388,0.4482931581831852
track_492,Stubborn Love,The Lumineers,The Lumineers,45.0,0.2483385015742562,0.4009459298613169,7.897977844314474,-11.62525759412246,1.0149610186462383,0.0779649369446792,0.3749413972802214,0.0784722577805156,0.1369597681205151,0.3188895476363526,106.5810823720365,4.026307122665907,indie,sad,0.1278574662001121,0.08205638222496431,0.09957031143405626,0.2246101701042016,0.32234114848521295
track_493,Fire and Rain,James Taylor,Sweet Baby James,45.0,0.2594818209517425,0.3318515753914069,0.8725382978405517,-10.106273870043186,0.0117947558873366,0.065610900539062,0.5084958996854413,0.0004819795735757,0.3366113161273532,0.258051178761169,113.73228417641378,3.994280907573689,folk,sad,0.0856346902035035,0.07380039663023791,0.08610945106826673,0.33975073429475683,0.28062049040741244
track_494,Requiem in D minor,Wolfgang Amadeus Mozart,Requiem,45.0,0.2690967621092471,0.4559527461228335,3.057425703703424,-11.72831296608626,1.0118746139638397,0.0570034040803429,0.4919493512543436,0.1374468875276422,0.0970211370617789,0.1439009909354397,118.93011312966225,2.9986780267528697,classical,sad,0.06561205198681071,0.3120517551873938,0.12269540765647406,0.26764369359657925,0.2750752488438001
track_495,Requiem in D minor,Wolfgang Amadeus Mozart,Requiem,45.0,0.2735769413045626,0.4629026199631992,2.9734026085358765,-11.97817187267914,0.9997685577477426,0.0570304986410983,0.4991619634680435,0.1349590801590034,0.1030680482654413,0.1379640274950725,117.09927282222468,3.018035309554316,classical,sad,0.06386390978814391,0.32493859246812673,0.1266394828914004,0.2680985827927114,0.2761294793783575
track_496,Stubborn Love,The Lumineers,The Lumineers,45.0,0.2583966680210124,0.4002212132312311,8.084983057108381,-11.376840106496628,0.9830434862163068,0.0787078286120827,0.3657191687176052,0.0772209125728234,0.1417676793739941,0.3281450670461769,108.50191383128544,3.969993991819483,indie,sad,0.1313306168490646,0.0720761461850542,0.10341582797027725,0.21935059931152795,0.3288433911941438
track_497,Body Like a Back Road,Sam Hunt,Montevallo,46.0,0.5432391861318577,0.5280469840224835,4.05632654375976,-8.106979581816901,1.0014325714944694,0.0794043387923095,0.5210229669804965,0.00860282777445,0.1928298295923656,0.5522710801400039,142.95941130617155,4.0102203303684565,country,relaxed,0.2916250782307684,-0.02422409611752041,0.286855813839756,0.24589836065999934,0.5422942831023039
track_498,Body Like a Back Road,Sam Hunt,Montevallo,46.0,0.5392158035943297,0.5182934975550705,3.991331625545539,-8.322291657975153,0.9872028465283148,0.0783069271864017,0.5039059206895115,0.0119793090763633,0.1838084702089573,0.5665775811509401,141.98952267918773,4.004448622388609,country,relaxed,0.29365347617101256,-0.048284083595869665,0.2794720447818731,0.2427347586166366,0.5438838228051961
track_499,Stubborn Love,The Lumineers,The Lumineers,45.0,0.256179512121909,0.4011075216578536,7.899211387811246,-11.440532202164164,1.0184280308081068,0.078907570754955,0.3618824760145227,0.0776490922857523,0.1317576644360827,0.3247838475327496,107.60088146619628,4.013161313640016,indie,sad,0.1302732441583634,0.07632367412510405,0.10275552920673699,0.21672869292892982,0.32709964914702866
track_500,Body Like a Back Road,Sam Hunt,Montevallo,46.0,0.5358637647946204,0.518872510775809,3.819697116078818,-8.615142542417638,0.9972208767149212,0.0790780929529255,0.4857771304919579,0.0098613102635739,0.1854607642225561,0.5570619061882024,143.1616040030643,4.007728357089293,country,relaxed,0.28904410992143076,-0.03818939541239341,0.2780449770727622,0.23372073111612793,0.5392456451464098
track_501,Breathe (2 AM),Anna Nalick,Wreck of the Day,51.0,0.5375103554887645,0.4907076848109325,1.9468540904589853,-5.046623664930119,0.9843995693521862,0.0743339609849462,0.4669656340188406,0.039949197094388,0.1002388870510318,0.332899623675053,142.3357894241448,3.065620656466033,indie,sad,0.16335640360801595,0.15780806113587953,0.26376046210379295,0.2378220088631861,0.4416252615599303
track_502,Requiem in D minor,Wolfgang Amadeus Mozart,Requiem,45.0,0.2778929336873401,0.4671973542474943,3.1019318449325244,-11.92058439516174,0.99392637848635,0.0574619628026795,0.4959025154349135,0.1352559924948619,0.0996906881388604,0.1353673368327471,116.37903868410793,2.9829556819791785,classical,sad,0.06324326161978883,0.3318300174147472,0.12983084338279968,0.2642181722590447,0.27767402111354916
track_503,Stubborn Love,The Lumineers,The Lumineers,45.0,0.2537319140419009,0.4027616960988992,8.025482252511743,-11.590891624769874,1.007803670975211,0.0782699101315137,0.3563923075825275,0.0758964340373626,0.1287445756706851,0.3167361606872113,106.56278689316402,3.98580850943545,indie,sad,0.1275691932942347,0.08602553541168795,0.1021934960539361,0.21285113730398814,0.32364254731712455
track_504,Requiem in D minor,Wolfgang Amadeus Mozart,Requiem,45.0,0.2904999468592324,0.4659052984072897,2.8517274278528,-11.68206341398422,0.9893466073238542,0.0560040909714441,0.4816997923681914,0.137506347748062,0.1015570271932925,0.1297616195983831,117.3890045872865,2.9833458689021755,classical,sad,0.06045662610079789,0.3361436788089066,0.13534546442875248,0.25727330686215966,0.2788262214193099
track_505,Tennessee Whiskey,Chris Stapleton,Traveller,54.0,0.4464378627633643,0.4976600060416009,4.02061265311925,-6.837966813049411,0.9844614950746148,0.0668294362354368,0.133351357791091,0.0039259615078063,0.2323226361535443,0.4269858949803671,121.13316558581094,3.9851542495279295,country,relaxed,0.21249380307560783,0.07067411106123378,0.22217426948001526,0.06698772026712098,0.45402371863363644
track_506,Breathe (2 AM),Anna Nalick,Wreck of the Day,51.0,0.5354917893617581,0.5001521763344103,2.0458619414934525,-4.972682221062,1.0046052554235314,0.0742157300487534,0.4715512930513091,0.0417392893670813,0.0981700041192929,0.3175782621762282,142.33492059581687,2.982965112477707,indie,sad,0.15883745898394047,0.18257391415818214,0.267827383858491,0.23570388757839156,0.4377244945793418
track_507,Shake It Out,Florence + The Machine,Ceremonials,50.0,0.5592992729583256,0.3598512880229271,5.894799922972237,-8.156456386919283,1.0046294330476992,0.0425141010273363,0.1177393429024528,0.0902948753363342,0.1656612111242136,0.3245417664446233,142.89268543611334,3.0317778034758205,indie,sad,0.11678677267233367,0.035309521578303804,0.20126456376434015,0.07537068870803208,0.40556187487222517
track_508,Breathe (2 AM),Anna Nalick,Wreck of the Day,51.0,0.5452679633746,0.4971554059684922,2.0182969473630026,-4.734624580426121,0.9904196744937612,0.0750069695506067,0.4887022523918415,0.0432224606977517,0.0929057971742623,0.3123065747386886,140.84138401178663,3.037964572945964,indie,sad,0.155264901950842,0.1848488312298036,0.2710829156931122,0.24574128570625903,0.4376496406984032
track_509,Stubborn Love,The Lumineers,The Lumineers,45.0,0.2521974531381307,0.4080450950997536,8.006928223278322,-11.614690706584373,0.9910982127524904,0.0790750931155351,0.362930348767548,0.0761682310420875,0.13952884886171,0.3371580625165715,107.40830399914556,3.98474616367156,indie,sad,0.1375756936832231,0.07088703258318213,0.1029079337496642,0.21483840009010713,0.33293598947799385
track_510,Shake It Out,Florence + The Machine,Ceremonials,50.0,0.5613396492359901,0.3613619628530525,5.863959323701538,-8.025815923987711,1.00438533161426,0.0437655706044332,0.1159292074157349,0.0880646022562381,0.1703143066942582,0.3143879202171929,143.22321905728342,2.9777543615819435,indie,sad,0.1136078359469737,0.04697404263585958,0.20284679747516138,0.0740368014719863,0.40256565171358993
track_511,Tennessee Whiskey,Chris Stapleton,Traveller,54.0,0.4513146145628504,0.4989201043674445,4.042585213776076,-6.655705131905843,0.9726337782496524,0.0660438313304924,0.1396759112527927,0.0039588959253617,0.2274700683656691,0.4223638911270617,121.61743378293144,4.012599110705667,country,relaxed,0.21072583664215358,0.07655621324038281,0.2251699346002503,0.06998879103293144,0.4540159721299132
track_512,Stubborn Love,The Lumineers,The Lumineers,45.0,0.2636071370284337,0.4003659990640777,8.066746709314884,-11.55719785574896,0.9734014348119092,0.0803377866544206,0.355475579455843,0.0718002258933626,0.1304481285657397,0.3224159165241509,107.94324129475694,3.985241218337281,indie,sad,0.12908437053335198,0.0779500825399268,0.10553933477681009,0.21315524394412247,0.3281583074374138
track_513,Fire and Rain,James Taylor,Sweet Baby James,45.0,0.2520460178857283,0.3302758369902366,1.12890888229301,-9.986526485195656,-0.01357731957361,0.0671395239197508,0.5074314394779718,0.0,0.3385605250273078,0.2566252285645583,114.39574988115032,4.016915814365922,folk,sad,0.08475711215697028,0.07365060842567828,0.08324470951726505,0.3398390960892241,0.2773466478886128
track_514,Requiem in D minor,Wolfgang Amadeus Mozart,Requiem,45.0,0.2808062362803628,0.4573047306580227,3.1254275322076475,-11.863436442232455,0.9959662279893956,0.0568383786239728,0.4988330694129763,0.1317271339547916,0.1021549261166983,0.1397524661581056,117.92861169592436,3.005423345856534,classical,sad,0.06390946389522692,0.3175522644999171,0.1284140202492844,0.27071434696176044,0.27733427654475784
track_515,Tennessee Whiskey,Chris Stapleton,Traveller,54.0,0.4463502089638396,0.5012518177707583,3.836024546842309,-6.732950068344143,1.0058756007092915,0.0666307198645287,0.1299383264421599,0.0041031996912336,0.2318871581873586,0.4302567214838541,121.13642424573035,3.959490034540439,country,relaxed,0.21566696375186875,0.07099509628690426,0.22373385360548242,0.06480650411493706,0.456383296613921
track_516,Requiem in D minor,Wolfgang Amadeus Mozart,Requiem,45.0,0.2899211832186808,0.4590983759264296,2.888376493315847,-11.879792404104576,1.027881611752011,0.0574189621263301,0.4924621478804426,0.1365469899702118,0.0885561785097223,0.1407513068232793,116.30975611027662,3.041358816197341,classical,sad,0.06461869637209011,0.3183470691031503,0.1331023443623652,0.2663735755832902,0.2810063904728448
track_517,Body Like a Back Road,Sam Hunt,Montevallo,46.0,0.5346004107840897,0.5207394080473895,4.061301458315768,-8.25375669966847,1.0162082433752422,0.0798884818033193,0.4864753531535278,0.0132770180022434,0.1849465243913369,0.5614885762357879,142.74703943207464,4.047996849723431,country,relaxed,0.2923892288143957,-0.040749168188398355,0.27838750145359814,0.23314846572271497,0.5411973761437588
track_518,Fire and Rain,James Taylor,Sweet Baby James,45.0,0.2566828084545166,0.3287481430053762,1.0611527599338395,-10.03063577523696,-0.0030225541095748,0.0653735955220358,0.4820444734002126,0.0018340748877258,0.3388308616981507,0.2516084219603239,113.917582080349,3.983622533355125,folk,sad,0.08271580148396959,0.07713972104505229,0.084383996620827,0.32357324792388825,0.2762726542220974
track_519,Fire and Rain,James Taylor,Sweet Baby James,45.0,0.2501509043062753,0.3378175917785413,1.0613029364840203,-9.961215501602227,-0.0003593725499286,0.066445367663046,0.5022163470320673,0.0004410188205935,0.328438720302297,0.2536254528902707,113.96636682838296,3.989638239960013,folk,sad,0.08567913970913313,0.0841921388882706,0.08450537607397025,0.33255883012587817,0.2778407299815533
track_520,Tennessee Whiskey,Chris Stapleton,Traveller,54.0,0.4355132934576961,0.4981232709990598,4.458566769915065,-6.456309066163879,0.9810539758509198,0.0666871030348364,0.1556811997419104,0.0071160246052197,0.2327672434102468,0.4250244973252514,120.21512542750207,4.007640073934492,country,relaxed,0.21171459286238536,0.0730987736738084,0.21693930630072103,0.078132771293412,0.45010076826712736
track_521,Fire and Rain,James Taylor,Sweet Baby James,45.0,0.263764612963921,0.3309421339810237,1.0679495620441588,-10.201630336984786,-0.0003498653844555,0.0648582697645205,0.4819067210990201,0.0,0.3390100070751628,0.2427517497085048,112.93354810396052,4.008938733705797,folk,sad,0.08033678207615992,0.08819038427251888,0.0872908238829588,0.3224234824387124,0.2755127239668853
track_522,Shake It Out,Florence + The Machine,Ceremonials,50.0,0.5666220927820496,0.3679878822021815,6.13515934575437,-7.9030908442422545,0.9945448644830496,0.0422318577988792,0.1079182572764601,0.0856011126686588,0.1729845661225678,0.3041326117753627,143.56114574733965,3.0176003360168853,indie,sad,0.11191711571583397,0.06385527042681877,0.2085100639318344,0.06820564633034538,0.40203603720541436
track_523,Fire and Rain,James Taylor,Sweet Baby James,45.0,0.2574891110301303,0.3276042873391611,1.1135489219115062,-10.292012717285315,0.0060988075294241,0.0646761808371935,0.4884408038816302,0.0029666731868922,0.3479262873797025,0.2588886534204164,113.72879725340104,4.053724976152869,folk,sad,0.08481303280399058,0.06871563391874469,0.08435453671661995,0.3284255024186218,0.27908348087895396
track_524,Requiem in D minor,Wolfgang Amadeus Mozart,Requiem,45.0,0.2901197475741306,0.4638354137758884,3.077531066669656,-11.907831538136922,0.984366804618166,0.0568251077371579,0.489869335911971,0.1327277503937877,0.0998294700996577,0.1411238292220121,118.09836690198092,2.995270886422698,classical,sad,0.06545822972082979,0.3227115845538763,0.13456781316060315,0.2626505897931223,0.2826360800938105
track_525,Requiem in D minor,Wolfgang Amadeus Mozart,Requiem,45.0,0.2855656928810799,0.4678008677478994,2.962475454228004,-11.814180688716966,1.0098147265782171,0.0574658107098866,0.4889496803936465,0.1394180074895228,0.0938473014365695,0.1387898907349442,117.5996227888144,2.9786646087009387,classical,sad,0.06492603132044304,0.32901097701295523,0.13358787892879934,0.2602185956204406,0.2815259244826715
track_526,Stubborn Love,The Lumineers,The Lumineers,45.0,0.2524230799832058,0.3940960431515145,8.090335406126993,-11.39744393290031,1.0289660427756877,0.079975293091504,0.3554519341149937,0.0778635904354714,0.1312564355801903,0.3261212450737989,107.14072060789374,3.963136143012715,indie,sad,0.1285230922712295,0.06797479807771556,0.09947893702149965,0.21536973334972187,0.32440423496993565
track_527,Requiem in D minor,Wolfgang Amadeus Mozart,Requiem,45.0,0.2855639871807141,0.4636781223655136,2.908015400710111,-11.96741997043154,0.9979446263902048,0.0570481005013815,0.4945488985616837,0.1354404948989967,0.1060317326558995,0.1422861409645043,118.29443629885772,2.9804650729774025,classical,sad,0.06597497068105614,0.32139198140100933,0.13240977339116308,0.2652373938586694,0.28168708924967
track_528,Stubborn Love,The Lumineers,The Lumineers,45.0,0.2679118815496955,0.4009544963019943,7.97181294782365,-11.459335312684637,1.0075916379672378,0.0800572569870096,0.3557405865364181,0.0786143874948455,0.1362538634245875,0.3224498513670074,106.7239687135445,3.999114644408895,indie,sad,0.12928771773751138,0.07850464493498693,0.1074204735200777,0.21310479884753256,0.3296398539023099
track_529,Requiem in D minor,Wolfgang Amadeus Mozart,Requiem,45.0,0.2827458256170977,0.4658714753590524,2.942230182689247,-11.951008208646694,1.0130424955063788,0.0561040722204526,0.4964877867468913,0.1422931150537409,0.0950597134626396,0.13488087466008,117.65139401280967,3.047961576328747,classical,sad,0.0628371520756109,0.33099060069897235,0.13172321493185066,0.26518828903736646,0.278537540156877
track_530,Round Midnight,Thelonious Monk,Brilliant Corners,45.0,0.4159288089166171,0.3398970046356717,10.704686472893476,-11.816880699552248,1.035550556244271,0.0591175115405762,0.494125,0.1361621488464016,0.3571283799772838,0.4703574577163696,105.293787719878,3.977744260688165,jazz,chill,0.15987309098584362,-0.13046045308069792,0.14137295629244082,0.3261733925843987,0.41489072715223446
track_531,Fly Me to the Moon,Frank Sinatra,It Might as Well Be Swing,45.0,0.4754631008290541,0.5508189638997465,5.033919405698402,-5.68472378753026,0.9674652033412916,0.0329837035907003,0.494125,0.134945777600242,0.1693565489869742,0.4610184612566603,135.11572490705336,4.006336630850099,jazz,chill,0.25393771116804903,0.0898005026430862,0.26189409257122026,0.22195157946303776,0.4922920039213043
track_532,Midnight Serenade,The Jazz Collective,Blue Notes,45.0,0.5315150630798537,0.3400314555494298,0.0477435179128008,-11.80503205079089,0.9974702484160736,0.0467459047818993,0.494125,0.1340455304775383,0.2800861124972771,0.6908492600253099,123.09796784475792,4.010176429088064,jazz,chill,0.23491047945165264,-0.35081780447588007,0.18073184054548969,0.326106957026638,0.5378036595989091
track_533,A Love Supreme,John Coltrane,A Love Supreme,45.0,0.6479141330068917,0.4457619070071603,10.143630032881886,-11.973744049840215,1.009805286774743,0.0792840768711479,0.494125,0.1381439651468686,0.0858379428506055,0.3434680948201322,121.66504220022551,4.00932984079885,jazz,sad,0.15310499294313828,0.1022938121870281,0.28881543950604294,0.27386289770008687,0.4654900499322685
track_534,Round Midnight,Thelonious Monk,Brilliant Corners,45.0,0.4130907504562042,0.3362782368042146,10.772757644103184,-11.914708226078815,1.004683197795584,0.0592718200715977,0.494125,0.1398892145368345,0.3674035021713004,0.4691296256062933,105.09254022289892,4.018013012092577,jazz,chill,0.15775808333150562,-0.1328513888020787,0.13891342920354216,0.32796151623911746,0.41246254642064295
track_535,So What,Miles Davis,Kind of Blue,45.0,0.5320908142086642,0.3325648661466306,4.757416630284489,-8.779457991847499,0.9896216746696568,0.0484571609784471,0.494125,0.134017542556471,0.2089756268183922,0.3175498165835943,104.26396120963184,3.013898702575815,jazz,sad,0.10560591224701014,0.015015049563036287,0.17695471040515612,0.32979638551529616,0.3864166307400262
track_536,Round Midnight,Thelonious Monk,Brilliant Corners,45.0,0.420132299112721,0.330614056395284,11.09588678834831,-11.879607373737352,0.9965312958273788,0.0613492117535361,0.494125,0.1374992703951257,0.3697527671540049,0.4763905987353819,105.21545054412148,4.007653001320474,jazz,chill,0.15750142827648267,-0.1457765423400979,0.13890164363233348,0.3307603293836803,0.4157801461465543
track_537,Midnight Serenade,The Jazz Collective,Blue Notes,45.0,0.5319800538992863,0.3325886854520599,0.0545595683136377,-11.63368826373207,0.991783317755686,0.0469042625789888,0.494125,0.1353451094398087,0.2696621531505772,0.6650850837435961,123.6606472525901,3.998830571475689,jazz,chill,0.2211997737160558,-0.3324963982915362,0.17693054681307957,0.3297846158010009,0.5254046553028423
track_538,A Love Supreme,John Coltrane,A Love Supreme,45.0,0.6401769668204034,0.448956419011877,10.046018475067203,-12.09428578332243,0.9901772540509298,0.079353611546227,0.494125,0.1356353524438176,0.079101582163379,0.3446795941512613,121.04770919333345,3.9723173177747335,jazz,sad,0.1547461162966174,0.10427682486061568,0.2874115585575735,0.27228440945575627,0.4646118534101886
track_539,Fly Me to the Moon,Frank Sinatra,It Might as Well Be Swing,45.0,0.4781068347731278,0.5498899542651818,5.063646600167633,-5.574415230961637,1.0141600349503503,0.0336075075000378,0.494125,0.135448500784476,0.1746040699470037,0.4616372049716652,135.14791086168702,4.00716030365221,jazz,relaxed,0.25384966152897537,0.08825274929351662,0.2629061455072661,0.22241062634871703,0.49305391870015897
track_540,Midnight Serenade,The Jazz Collective,Blue Notes,45.0,0.527200485787256,0.333929560841894,-0.1249285185259124,-12.066249694479,1.0059502580994175,0.0466468208826464,0.494125,0.1349664163838183,0.2730870815095466,0.6851084655976106,123.7881204305519,4.003461461452718,jazz,chill,0.22877796904607398,-0.3511789047557166,0.17604782669457159,0.3291220557489991,0.5323824002277893
track_541,Midnight Serenade,The Jazz Collective,Blue Notes,45.0,0.5271915077394626,0.3395930925130117,0.0426677286689511,-11.940603624984892,0.9884515067456556,0.0471972600863544,0.494125,0.1365861258896021,0.2853474584227894,0.6919110931636071,122.15486927252437,4.0045263139532565,jazz,chill,0.23496822787148786,-0.35231800065059543,0.1790305944598414,0.32632356316200806,0.5367998173411851
track_542,So What,Miles Davis,Kind of Blue,45.0,0.5339395725570778,0.3295060775200168,5.053840851292791,-8.606062867523981,1.0149933312572208,0.0480110846113424,0.494125,0.1350250635433704,0.2115825915336349,0.3256481059371075,102.27984144679316,2.978720857069661,jazz,sad,0.1073030300391592,0.003857971582909292,0.17593633418599713,0.33130780944542165,0.3892929373979714
track_543,Blue in Green,Miles Davis,Kind of Blue,47.0,0.4805704714200081,0.328039521041567,5.868765264660135,-11.736920191983655,1.0051216586812768,0.0650859805535591,0.494125,0.0304800608657592,0.0940583807626639,0.5634132291938653,154.1595633756206,3.981982390993196,jazz,chill,0.18482180585323815,-0.2353737081522983,0.15764610727133951,0.3320324716653357,0.4679482894160186
track_544,A Love Supreme,John Coltrane,A Love Supreme,45.0,0.6353019084002065,0.4564645218756531,10.342764664554654,-12.007327922396872,1.0135477019806494,0.0783195488956869,0.494125,0.1364108273557278,0.0809584810998445,0.3384701492851931,121.48029053571098,4.017552547555549,jazz,sad,0.1544996148626466,0.11799437259046003,0.2899927818645902,0.2685744681281929,0.4629179887968351
track_545,Summertime,"Ella Fitzgerald, Louis Armstrong",Porgy and Bess,45.0,0.571816560704929,0.3367507089443793,1.0870486659674812,-11.967408625241609,1.0104938140320603,0.0740215753739341,0.494125,0.1360758672168121,0.1756162996495193,0.4971859574348468,105.35209244780648,3.9993407474357214,jazz,chill,0.16742772364337466,-0.16043524849046747,0.19255963220352157,0.3277280559428586,0.47144456386873124
track_546,Midnight Serenade,The Jazz Collective,Blue Notes,45.0,0.5250670383880038,0.3337862447349857,-0.2188564272704712,-11.81377403295762,0.986183416484632,0.0474383689499166,0.494125,0.1348890744998761,0.2808502896607971,0.68134946089434,123.55391956774176,4.011358344956211,jazz,chill,0.22742507790412875,-0.3475632161593543,0.17526015497765238,0.32919287182032514,0.5301957692946329
track_547,Blue in Green,Miles Davis,Kind of Blue,47.0,0.4892202653245501,0.3294480163383353,6.120616599745189,-11.824442657094156,0.9906636493300504,0.066277386510577,0.494125,0.0289762308882412,0.0971605198449832,0.5650821997894816,153.83931646027682,4.000471972935507,jazz,chill,0.1861652097887476,-0.23563418345114628,0.1611726459636871,0.33133649892682004,0.4716333644146583
track_548,Summertime,"Ella Fitzgerald, Louis Armstrong",Porgy and Bess,45.0,0.5704740184616226,0.3347186424116769,0.820939543472455,-11.864784228337294,1.012454893418721,0.0748444096136654,0.494125,0.1378408194258407,0.162852323822647,0.4818576325994127,105.06414362832535,4.000495935658263,jazz,chill,0.16128673261938004,-0.1471389901877358,0.19094828899060823,0.3287321508183301,0.4643008513017549
track_549,A Love Supreme,John Coltrane,A Love Supreme,45.0,0.6365158317805264,0.4594905521624146,10.144596674767728,-11.883605712793637,1.0101728377572243,0.0808953646015886,0.494125,0.1373891280080333,0.0740266742150152,0.3461689413745071,120.71207636768716,4.015638063432934,jazz,sad,0.1590613580136508,0.11332161078790748,0.29247301100495265,0.2670792309127469,0.46726949173268517
track_550,Smoky Room,Harlem Sessions Trio,Late Night,45.0,0.5166913144048483,0.3370197557690647,3.212847599010943,-11.96039233033607,-0.0003483598994024,0.0773245331333907,0.494125,0.1347648394404826,0.2948821163363703,0.6161480977250109,119.35650803732251,3.991399254529711,jazz,chill,0.20765408141285696,-0.2791283419559462,0.17413518058871896,0.3275951131806109,0.5025725601421782
track_551,Blue in Green,Miles Davis,Kind of Blue,47.0,0.4871232797799312,0.3285773861011703,5.849231030933548,-11.507865774095997,1.0019554563884796,0.0657678706699043,0.494125,0.0301763148421368,0.0919975025289226,0.5616146953848155,152.76615059485513,4.001602012949016,jazz,chill,0.18453388860554767,-0.23303730928364513,0.16005769397911887,0.33176669909275924,0.4693560779182566
track_552,Autumn Leaves,Bill Evans Trio,Portrait in Jazz,45.0,0.3872622212444232,0.5653442580119251,4.17698349602696,-11.8188050926777,1.021294414929807,0.0851613889925809,0.494125,0.1378337121439849,0.1893345977050565,0.44177286612076,116.21342078557142,3.992295411854916,jazz,chill,0.2497537532068426,0.12357139189116512,0.21893647312547843,0.21477426850985748,0.4624910902252085
track_553,Smoky Room,Harlem Sessions Trio,Late Night,45.0,0.5054675081455944,0.3301435995246975,3.0758326984910616,-12.111674415992985,-0.0098595231472638,0.0799276002131618,0.494125,0.1335368056260095,0.2887667809332936,0.6168067158091441,117.82000804737068,3.9927583962094615,jazz,chill,0.203634789368238,-0.28666311628444663,0.16687686258196588,0.3309927938848588,0.4974060186247452
track_554,So What,Miles Davis,Kind of Blue,45.0,0.5308860875077728,0.3247295679216886,5.15102209473929,-8.705463902298687,1.0091182896861672,0.0472884857703338,0.494125,0.1374644643414743,0.212239401660476,0.3157931319075331,104.2039506890046,2.9948471312755225,jazz,sad,0.10254736727697004,0.008936436014155502,0.17239440981203483,0.3336680022506956,0.38300194939185167
track_555,Round Midnight,Thelonious Monk,Brilliant Corners,45.0,0.4144307275699507,0.333621354648674,11.348463121639549,-11.961514230344156,0.996630122459435,0.0592608248087393,0.494125,0.1353238428278711,0.3674349894451778,0.4737933415686083,105.505498413574,4.003702229527229,jazz,chill,0.158067576437641,-0.14017198691993432,0.1382629407399225,0.32927434813422396,0.4139329612930307
track_556,Fly Me to the Moon,Frank Sinatra,It Might as Well Be Swing,45.0,0.4715305346915471,0.5523191642057059,4.954919324513756,-5.556112903480512,0.996371979946213,0.0324723774575332,0.494125,0.1375128126367528,0.1758508695963566,0.4636280679854675,135.40121855457798,3.9920208563056088,jazz,chill,0.2560706670120396,0.08869109622023841,0.26043535081830493,0.22121029298685554,0.49260613686336285
track_557,Autumn Leaves,Bill Evans Trio,Portrait in Jazz,45.0,0.3884588867326358,0.5670258393133141,3.86152982474812,-11.975913316898955,1.0183129475331198,0.0831304153954632,0.494125,0.135145214997137,0.1866154912815262,0.443495323830846,116.6783443604342,4.020929268759558,jazz,chill,0.2514733082267155,0.12353051548246807,0.2202662262882884,0.21394335714930868,0.4640435473461234
track_558,So What,Miles Davis,Kind of Blue,45.0,0.5306676379085288,0.3309395845633239,4.8365857646430985,-8.738637083645822,1.0137569391498005,0.0475371978562593,0.494125,0.1332963342713204,0.2087382383438069,0.3278753906383713,104.71895752529672,2.9850898782963418,jazz,sad,0.10850694556640013,0.0030641939249526073,0.1756189276306489,0.3305994777776476,0.3896323229969043
track_559,A Love Supreme,John Coltrane,A Love Supreme,45.0,0.6408673133187126,0.4518478501693323,9.85012608061901,-11.83300564835406,1.013558493933344,0.0783317643985073,0.494125,0.1336111121727574,0.0734239302523419,0.3293560489984806,122.16298393471185,3.996885472597311,jazz,sad,0.14881882268022872,0.12249180117085173,0.2895745177668562,0.2708556810350786,0.4595569686458057
track_560,So What,Miles Davis,Kind of Blue,45.0,0.5306634910202985,0.3299993955314285,4.985835511522932,-8.630645632497785,1.021757980119239,0.0481323859286478,0.494125,0.1365853507803239,0.2079227704156384,0.3254412199849415,101.8810820480923,2.992671149028764,jazz,sad,0.10739540587604135,0.0045581755464869644,0.17511863126729615,0.3310640486830329,0.38837535395949474
track_561,Round Midnight,Thelonious Monk,Brilliant Corners,45.0,0.4211926492464077,0.3303931953932482,11.062673619728267,-12.020825771627708,1.0003500640272127,0.0603008347836987,0.494125,0.1369610074405556,0.3676390144849658,0.4853534204853765,104.08736993840256,4.024116298072562,jazz,chill,0.16035746748920635,-0.1549602250921283,0.13915918526066823,0.3308694623263112,0.41961712158604736
track_562,A Love Supreme,John Coltrane,A Love Supreme,45.0,0.6419475884323684,0.4549459334118357,10.050831345616102,-11.925467001049611,1.011365882854916,0.0806515218126439,0.494125,0.1348948379904397,0.0815391919950603,0.3327644720433521,120.83630091434284,4.003275912941859,jazz,sad,0.1513898433400595,0.12218146136848362,0.2920514448208408,0.26932484065287665,0.46217384537060213
track_563,Autumn Leaves,Bill Evans Trio,Portrait in Jazz,45.0,0.3828927639597025,0.5661849912244828,4.151963266293685,-11.940935526172826,0.9948288873901092,0.0858366219467929,0.494125,0.1376335016143298,0.1846885479362753,0.4429777257690191,115.90411688209416,4.017197408991144,jazz,chill,0.25080733977717345,0.12320726545546373,0.21678813620244214,0.2143588412112024,0.4619144168628633
track_564,Round Midnight,Thelonious Monk,Brilliant Corners,45.0,0.4171940542687674,0.3341667493320234,11.002388600059378,-11.960582749906994,1.005402772541474,0.0594921736596659,0.494125,0.1335508018894726,0.3699407180882508,0.4758080464405128,105.54196912588428,3.975240660449384,jazz,chill,0.15899922818504658,-0.14164129710848938,0.13941238095564176,0.32900485498631393,0.4157314596564423
